name,city,latitude,longitude,websites
The Purple Bowl,Chapel Hill,35.91179,-79.05991,"http://www.purplebowlch.com/,https://www.purplebowlch.com"
Taste of Buffalo Pizzeria,Huntersville,35.43733,-80.8648,"http://www.tasteofbuffalopizzeria.com/,http://www.tasteofbuffalopizzeria.com"
Domino's Pizza,Hubert,34.71024,-77.23421,https://www.dominos.com/en/?redirect=homepage
Domino's Pizza,Colorado Springs,38.8454,-104.7018,"https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps"
Dairy Queen,Whitakers,36.12834,-77.79702,http://www.dairyqueen.com/
Dairy Queen (Treat),Wilson,35.77131,-77.94063,https://www.dairyqueen.com/us-en/Locator/Detail/?localechange=1andstore-id=11686
Five Guys Burgers Fries,Havelock,34.89734,-76.90875,http://www.fiveguys.com
BurgerFi,Hickory,35.70213,-81.30843,"http://www.burgerfi.com/,http://www.burgerfi.com,http://burgerfi.com/"
Pizza Hut,Kannapolis,35.5066,-80.60957,https://locations.pizzahut.com/nc/kannapolis/901-n-cannon-blvd
Char Grill 1,Raleigh,35.7811,-78.64851,"http://www.chargrillusa.com/,http://www.chargrillusa.com"
Dairy Queen,New Bern,35.10565,-77.07878,"http://www.dairyqueen.com,http://www.dairyqueen.com/"
Country Diner,Marion,35.66243,-81.97695,https://www.facebook.com/pages/ODears-Country-Diner/361412287369956
Burger King,Sanford,35.49722,-79.19908,https://locations.bk.com/nc/sanford/1219-north-horner-blvd.html
Kfc,King,36.26348,-80.36244,https://www.kfc.com/store-locator?query=27021
Golden Palace Restaurant,Gastonia,35.2093,-81.16373,http://www.goldenpalacegastonia.com
Subway,Thomasville,35.85798,-80.0728,"http://www.subway.com,http://www.subway.com/"
Hardee's,Bailey,35.78081,-78.11858,https://www.hardees.com/?utm_source=Yextandutm_medium=Visit%20Websiteandutm_campaign=Homepage
Bad Daddys Burger Bar,Mooresville,35.58616,-80.87332,"http://www.baddaddysburgerbar.com,http://www.baddaddysburgerbar.com/"
Panera Bread,Matthews,35.12387,-80.70765,"https://locations.panerabread.com/nc/matthews/1904-matthews-township-parkway.html?utm_medium=display-adandutm_source=paid-digitalandutm_campaign=yextandutm_content=local-search,https://locations.panerabread.com/nc/matthews/1904-matthews-township-parkway.html?utm_medium=display-ad&utm_source=paid-digital&utm_campaign=yext&utm_content=local-search"
Zaxby's,Garner,35.6981,-78.58784,http://www.zaxbys.com
Chick-Fil-A Of Randolph Mall,Asheboro,35.70072,-79.78849,"https://www.chick-fil-a.com/randolphmall,http://www.chick-fil-a.com/randolphmall"
McAlister's Deli,Monroe,35.01965,-80.57761,"http://mcalistersdeli.com/,http://www.mcalistersdeli.com/"
Five Guys Burgers Fries,Boone,36.20232,-81.66262,"http://www.fiveguys.com,http://www.fiveguys.com/"
Palmetto Ale House,Greenville,34.85858,-82.26498,http://palmettorestaurantalehouse.com
Arby's,Oxford,34.354355,-89.49692,"https://locations.arbys.com/us/ms/oxford/103-home-depot-drive.html,https://locations.arbys.com/us/ms/oxford/103-home-depot-dr-.html"
Chipotle Mexican Grill,Huntersville,35.44368,-80.8788,https://locations.chipotle.com/nc/huntersville/8830-lindholm-dr?utm_source=extendednetworkandutm_medium=yextandutm_campaign=yext_listings
Firehouse Subs,New Bern,35.100433,-77.102875,"http://www.firehousesubs.com,http://www.firehousesubs.com/"
Domino's Pizza,New Bern,35.08235,-77.03308,"https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps"
Sonic Drive-In,Statesville,35.80329,-80.87532,https://locations.sonicdrivein.com/nc/statesville/630-sullivan-road.html
Firehouse Subs,Asheboro,35.695812,-79.79133,"http://www.firehousesubs.com,http://www.firehousesubs.com/"
El Tapatio,Raleigh,35.79875,-78.55937,"http://tapatio.com,http://tapatio.com/"
Firehouse Subs,Hendersonville,35.30559,-82.4512,http://www.firehousesubs.com
Sonic Drive-In,Lincolnton,35.47633,-81.23636,"http://www.sonicdrivein.com/,http://www.sonicdrivein.com"
Sonic Drive-In,Sanford,35.4581,-79.14524,"http://www.sonicdrivein.com/,https://locations.sonicdrivein.com/nc/sanford/2600-south-horner-boulevard.html"
Salsa Fresh Mexican Grill,Raleigh,35.85872,-78.71199,http://www.salsafreshgrill.com
Four Eleven West to Go,Chapel Hill,35.91061,-79.06151,"http://www.411west.com/,http://www.411west.com"
Carolina Chicken Inc,Raleigh,35.79132,-78.75146,http://www.churchs.com/
Charley's Grilled Subs,Granite Falls,35.81091,-81.43093,"http://www.charleyssteakery.com/,http://www.charleyssteakery.com"
Chick-fil-A,Monroe,35.01597,-80.57155,https://www.chick-fil-a.com/monroe
Mellow Mushroom,Hickory,35.71603,-81.31286,"http://www.mellowmushroom.com/,http://www.mellowmushroom.com/hickory,http://www.mellowmushroom.com"
Topper's Pizza,Chapel Hill,35.91179,-79.05991,"http://www.toppers.com/,http://www.toppers.com"
Hardee's,Old Fort,35.6245,-82.18098,"https://www.hardees.com/?utm_source=Yextandutm_medium=Visit%20Websiteandutm_campaign=Homepage,http://www.hardees.com/"
Dragon Golden Chinese Restaurant,Statesville,35.79108,-80.85978,"http://dragongoldenchineseresturant.com,http://dragongoldenchineseresturant.com/"
Moe's Southwest Grill,Monroe,35.02197,-80.57867,"http://www.moes.com/,http://moes.com/,http://www.moes.com"
Bad Daddys Burger Bar,Charlotte,35.19886,-80.84098,http://www.baddaddysburgerbar.com
McDonald's,Tupelo,34.23622,-88.7029,https://www.mcdonalds.com/us/en-us/location/MS/TUPELO/3670-S-EASON-BLVD/33846.html?cid=RF:YXT:RoN::Clicks
Domino's Pizza,Pevely,38.28796,-90.39905,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps
Krystal,Natchez,31.575787,-91.31257,"http://www.krystal.com/,http://www.krystal.com"
McDonald's,Maryville,40.33439,-94.87437,https://www.mcdonalds.com/us/en-us/location/MO/MARYVILLE/1106-S-MAIN-ST/4888.html?cid=RF:YXT:RoN::Clicks
Missouri Hick Barbeque,Cuba,38.06473,-91.39508,"http://www.missourihick.com/,http://www.missourihick.com"
Dairy Queen Grill Chill,Cabool,37.11688,-92.10372,https://www.dairyqueen.com/us-en/Locator/Detail/?localechange=1andstore-id=1047
Hong Kong Inn,Springfield,37.15973,-93.31171,http://www.hongkongharvard.com
Pizza Hut,Valley,32.84273,-85.180648,"https://www.pizzahut.com/,https://locations.pizzahut.com/al/valley/3009-20th-ave,http://www.pizzahut.com/,https://www.pizzahut.com"
SUBWAY,Anchorage,61.224123,-149.733715,http://www.subway.com
Taco Bell,Milford,38.916903,-75.442538,"http://www.tacobell.com/,http://www.tacobell.com"
Red Robin Gourmet Burgers,Wasilla,61.5752,-149.4024,"http://www.redrobin.com/,http://www.redrobin.com,http://www.redrobin.com/locations"
Panda Express,Ballwin,38.59275,-90.50527,http://www.pandaexpress.com
Long John Silver's,Rolla,37.94592,-91.77909,http://www.ljsilvers.com
Panda Express,Oxford,33.608273,-85.78649,"http://pandaexpress.com,http://www.pandaexpress.com,http://www.pandaexpress.com/"
Arby's,Troy,38.98593,-90.98019,"http://locations.arbys.com/us/mo/troy/3-the-plaza.html,https://locations.arbys.com/us/mo/troy/3-the-plaza.html"
Subway,Kansas City,39.10092,-94.57937,"http://www.subway.com,http://www.subway.com/"
Sbarro,Honolulu,21.281084,-157.82661,http://www.sbarro.com
Hot Dog Shop,Headland,31.3515,-85.3445,"http://www.hotdogshop.net,http://www.hotdogshop.net/"
AW All-American Food,Sikeston,36.86351,-89.58269,http://www.awrestaurants.com
Sonic Drive-In,Sikeston,36.8584,-89.58314,https://locations.sonicdrivein.com/mo/sikeston/1320-south-main.html
Sonic Drive-In,Denver,39.928,-105.0177,https://locations.sonicdrivein.com/co/broomfield/2440-west-128th-avenue.html
Wendy's,Littleton,39.5711,-104.9879,"https://locations.wendys.com/united-states/co/littleton/8040-s-broadway,http://www.wendys.com/"
Burger King,Carthage,37.17897,-94.32357,"http://www.bk.com/,http://www.bk.com"
C J Drive In,Fairbanks,64.8268,-147.7137,"http://www.cjdrivein.com,http://www.cjdrivein.com/"
Panda Express,Honolulu,21.299847,-157.84387,"http://www.pandaexpress.com,http://www.pandaexpress.com/"
Hardee's,West Plains,36.73638,-91.86639,"https://www.hardees.com/?utm_source=Yextandutm_medium=Visit%20Websiteandutm_campaign=Homepage,http://www.hardees.com/"
Burger King,Lebanon,37.67131,-92.65194,"http://www.bk.com/,http://www.bk.com"
Taco Bell,Wildwood,28.87513,-82.09619,"https://locations.tacobell.com/fl/wildwood/428-east-sr-44.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=032354andutm_content=website,http://www.locator.tacobell.com"
Taco Bell,Lake Wales,27.903734,-81.548805,"http://www.tacobell.com/,http://www.tacobell.com,https://locations.tacobell.com/fl/lake-wales/1942-east-hwy-60.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=015937andutm_content=website"
Jimmy John's,Fort Pierce,27.43351,-80.32602,"http://www.jimmyjohns.com/,https://online.jimmyjohns.com"
Pizza Hut,Montgomery,32.32565,-86.32875,"https://order.pizzahut.com/,https://locations.pizzahut.com/al/montgomery/941-w-south-blvd,https://order.pizzahut.com"
SUBWAY,Anchorage,61.192,-149.8682,"http://www.subway.com,http://www.subway.com/"
Chipotle Mexican Grill,Kansas City,39.04651,-94.44711,https://locations.chipotle.com/mo/kansas-city/4151-sterling-ave?utm_source=extendednetworkandutm_medium=yextandutm_campaign=yext_listings
Tastee Freez,Anchorage,61.15926,-149.95401,"http://www.tastee-freez.com,http://www.tasteefreez.com/,http://www.tastee-freez.com/"
Tropical Smoothie Cafe,Montgomery,32.381702,-86.182493,"http://www.tropicalsmoothie.com/,http://www.tropicalsmoothie.com"
SUBWAY,Honolulu,21.34877,-157.87595,"http://www.subway.com,http://subway.com/"
Yanagi Sushi,Honolulu,21.317905,-157.85207,"http://www.yanagisushi-hawaii.com/,https://www.yanagisushi-hawaii.com/,https://www.yanagisushi-hawaii.com"
Full Moon Bar B Que,Dothan,31.2595,-85.4357,"https://fullmoonbbq.com/,https://fullmoonbbq.com"
Dairy Queen,Falkville,34.3128,-86.90028,"http://www.dairyqueen.com,http://www.dairyqueen.com/"
SUBWAY,Rifle,39.52219,-107.775936,"http://www.subway.com,http://subway.com/"
In-N-Out Burger,Mesa,33.38159,-111.59966,"http://www.locations.in-n-out.com,http://www.locations.in-n-out.com/"
Jimmy John's,Arvada,39.81129,-105.14076,"https://online.jimmyjohns.com,http://www.jimmyjohns.com"
Panda Express,Anchorage,61.203697,-149.74467,"http://www.pandaexpress.com,http://www.pandaexpress.com/"
SUBWAY,Anchorage,61.1809,-149.8299,"http://www.subway.com,http://www.subway.com/,http://local.subway.com/FWPCons/frmSiteMainPage.aspx?CC=USA&LC=ENG&SS=19135-0"
Pizza Hut,Hilo,19.7207,-155.084,"http://www.pizzahuthawaii.com,https://locations.pizzahut.com/hi/hilo/326-kilauea-ave,http://www.pizzahuthawaii.com/"
Steak 'n Shake,Decatur,34.55792,-86.99968,"http://www.steaknshake.com,http://www.steaknshake.com/locations/23559-steak-n-shake-spring-ave-s-w-decatur,http://www.steaknshake.com/"
Panda Express,Lihue,21.981619,-159.36826,"http://www.pandaexpress.com,http://www.pandaexpress.com/"
SUBWAY,Anchorage,61.1953,-149.9088,"http://www.subway.com,http://www.subway.com/"
Pizza Hut,Decatur,34.57159,-87.01458,"https://www.pizzahut.com/,http://www.pizzahut.com/,https://www.pizzahut.com,https://locations.pizzahut.com/al/decatur/1805-beltline-rd-sw"
New China,Pell City,33.5809,-86.2764,"http://www.newchinapc.com,http://www.newchinapc.com/"
Paradise Supermart Fast Food Catering,Kahului,20.88494,-156.46394,http://www.paradisesupermart.com
SUBWAY,Honolulu,21.288677,-157.80063,"http://www.subway.com,http://www.subway.com/"
Simple Simon's Pizza,Piedmont,33.98586,-85.5534,http://www.simplesimonspizza.com
Pizza Hut,Kaneohe,21.417356,-157.80193,"http://www.pizzahuthawaii.com,http://www.pizzahuthawaii.com/"
Taco Johns,Fort Collins,40.538458,-105.075118,"http://www.tacojohns.com,http://www.tacojohns.com/"
Taco Bell,Anchorage,61.21122282,-149.7324163,"http://www.tacobell.com/,http://www.tacobell.com"
KFC,Wasilla,61.5785,-149.4072,http://www.kfc.com
Pizza Hut,Troy,31.77753,-85.93629,"https://www.pizzahut.com/,http://www.pizzahut.com/locations/alabama/troy/029443,http://www.pizzahut.com/,https://www.pizzahut.com,https://locations.pizzahut.com/al/troy/109-hwy-231-north"
SUBWAY,Kodiak,57.788015,-152.405162,"http://www.subway.com,https://www.subway.com/en-us,http://www.subway.com/"
China Lin,Phenix City,32.45388,-85.00613,"http://www.chinalinphenixcity.com,http://www.chinalinphenixcity.com/"
Arby's,Wasilla,61.57597,-149.408107,"http://www.arbys.com,http://www.arbys.com/"
SUBWAY,Anchorage,61.21157,-149.87608,"http://www.subway.com,http://www.subway.com/"
Steak 'n Shake,Valley,32.8175,-85.1987,"http://www.steaknshake.com,http://www.steaknshake.com/"
King's Wings,Bessemer,33.39429,-86.970968,"https://www.superpages.com,http://www.superpages.com/bp/bessemer-al/kings-wings-L2152080317.htm,https://www.superpages.com/,http://thekingswings.com/"
KFC,Kodiak,57.781967,-152.50017,"https://www.kfc.com/store-locator?query=99615,http://www.kfc.com/,http://www.kfc.com"
KFC,Anchorage,61.1416,-149.8469,"http://www.kfc.com/,http://www.kfc.com"
Taco Bell,Grand Junction,39.0777,-108.5584,"http://www.tacobell.com/,http://www.tacobell.com,https://locations.tacobell.com/co/grand-junction/850-north-ave.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=000951&utm_content=website"
Fat Mermaid,Valdez,61.1273,-146.3446,"https://www.thefatmermaid.com/,http://www.thefatmermaid.com/,https://www.thefatmermaid.com"
Arby's,Belton,38.81412,-94.51072,https://locations.arbys.com/us/mo/belton/1420-e-north-ave.html
Wendy's,Sparks,39.5381,-119.7346,"http://www.wendys.com/,https://locations.wendys.com/united-states/nv/sparks/440-n-mccarran-blvd"
Taco Bell,Saint Robert,37.81914,-92.14248,"http://www.tacobell.com/,http://www.tacobell.com"
Subway,Wentzville,38.80999,-90.86218,"http://www.subway.com,http://www.subway.com/"
Chipotle Mexican Grill,O Fallon,38.800102,-90.72016,"http://www.chipotle.com,https://locations.chipotle.com/mo/o-fallon/112-laura-k-dr?utm_source=extendednetworkandutm_medium=yextandutm_campaign=yext_listings"
Pogolinos,De Soto,38.14429,-90.55333,"http://www.pogolinos.com,http://www.pogolinos.com/"
Jimmy John's,Festus,38.21257,-90.40705,"http://www.jimmyjohns.com/,http://www.jimmyjohns.com"
Taco Bell,Festus,38.2141,-90.40129,https://locations.tacobell.com/mo/festus/806-lee-ave.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=029662andutm_content=website
Arby's,Liberty,39.23976,-94.43926,"http://www.arbys.com,http://www.arbys.com/"
Culver's,Liberty,39.24443,-94.44952,"http://www.culvers.com,http://www.culvers.com/"
McAlister's Deli,Liberty,39.24337,-94.45361,"http://www.mcalistersdeli.com,http://www.mcalistersdeli.com/"
Subway,Sedalia,38.68829,-93.25122,"http://www.subway.com,http://www.subway.com/"
McDonald's,Arnold,38.44494,-90.37574,https://www.mcdonalds.com/us/en-us/location/MO/ARNOLD/130-ARNOLD-CROSS-ROADS/4717.html?cid=RF:YXT:RoN::Clicks
Dairy Queen,Arnold,38.41387,-90.38497,https://www.dairyqueen.com/us-en/Locator/Detail/?localechange=1andstore-id=11226
Raising Cane's Chicken Fingers,Saint Charles,38.7446,-90.63517,"http://raisingcanes.com,http://raisingcanes.com/"
Culver's,Farmington,37.78927,-90.42799,http://www.culvers.com
Fun House Pizza Delivery,Blue Springs,39.00117,-94.27279,http://www.funhousepizza.com
Five Guys Burgers Fries,Blue Springs,39.02609,-94.24503,"http://www.fiveguys.com,http://www.fiveguys.com/"
Steak 'n Shake,Lees Summit,38.9434,-94.36052,http://www.steaknshake.com/locations/24275-steak-n-shake-south-east-m-291-lees-summit
AW All-American Food,Poplar Bluff,36.77795,-90.42309,http://www.awrestaurants.com
Hook Ladder Pizza Co,Hollister,36.62424,-93.21681,http://www.hookandladderpizza.com
Chick-fil-A,Branson,36.6444,-93.22365,https://www.chick-fil-a.com/branson
McDonald's,Cape Girardeau,37.30243,-89.58326,"http://www.mcdonalds.com/,http://www.mcdonalds.com"
Chick-fil-A,Saint Joseph,39.758366,-94.78245,https://www.chick-fil-a.com/MissouriWesternStateUniversity
Pizza Hut,Saint Joseph,39.79241,-94.81067,http://www.pizzahut.com
Mary's Pizza Shack,Sebastopol,38.4081,-122.8403,https://www.maryspizzashack.com/
Culver's,Columbia,38.94756,-92.30041,"http://www.culvers.com,http://www.culvers.com/"
Subway,Milltown,46.871387,-113.88084,"http://www.subway.com,http://www.subway.com/"
Domino's Pizza,Watsonville,36.9121,-121.7585,"https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps"
Charley's Grilled Subs,Helena,46.59063,-111.9883,"http://www.charleyssteakery.com/,http://www.charleyssteakery.com"
Pizza Pro,Columbus,45.64388,-109.26019,"http://www.pizzapro.com/,http://www.pizzapro.com"
Jack in the Box,Selma,36.5759,-119.6308,"https://www.jackinthebox.com/locations/3395,https://locations.jackinthebox.com/us/ca/selma/2867-highland-ave,http://www.jackinthebox.com/"
Jack in the Box,Fresno,36.8357,-119.8795,"https://locations.jackinthebox.com/us/ca/fresno/6759-n-milburn-ave,http://www.jackinthebox.com/,http://www.jackinthebox.com/locations/5379"
Subway,Island Park,44.52226,-111.32813,"http://www.subway.com,http://www.subway.com/"
Taco John's,Helena,46.59158,-112.01517,https://locations.tacojohns.com/mt/helena/1450-prospect-avenue.html
Burger King,Lewistown,47.05766,-109.43852,https://locations.bk.com/mt/lewistown/1422-w--main-street.html
AW All-American Food,Columbia Falls,48.36474,-114.14781,"http://www.awrestaurants.com/,http://www.awrestaurants.com"
El Sombrero,Kalispell,48.2013,-114.31535,"http://elsombreronwmt.com/,http://elsombreronwmt.com"
El Ranchito Restaurante,Albemarle,35.338573,-80.20407,"http://www.facebook.com/,http://www.facebook.com"
Taco Bell,Oceanside,33.2064,-117.2892,https://locations.tacobell.com/ca/oceanside/4100-oceanside-blvd-.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=C301020&utm_content=website
McDonald's,Moorpark,34.2794,-118.8742,https://www.mcdonalds.com/us/en-us/location/CA/MOORPARK/501-NEW-LOS-ANGELES/13045.html?cid=RF:YXT:RoN::Clicks
Subway,Cypress,33.8177,-118.0618,http://www.subway.com/
To Go's,Redwood City,37.480625,-122.227238,http://www.togos.com
